id	Sentença	Janela	Posição da palavra alvo	Palavra alvo	Classe	Obra	Autor	Ano	Movimento	tamanho janela
2703	Lucinda, a mucama, deu a lição que podia dar, e o seu discurso, a sua exposição dos segredos da moça feita , a sua decifração do grande mistério da puberdade ressentiram-se da esquálida ciência de escrava, cujo sensualismo rebaixa a humanidade até nivelá-la com a brutalidade irracional.	esquálida ciência de escrava , cujo sensualismo	39	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2704	Cândida ouvira a sua escrava, sentindo o coração em sobressaltos e as faces ardendo em fogo:	ouvira a sua escrava , sentindo o	4	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2721	– Eu sou negra, e escrava; nisto sou livre...	– Eu sou negra , e escrava	3	negra	negro	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2721	– Eu sou negra, e escrava; nisto sou livre...	negra , e escrava ; nisto sou	6	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2730	São dez horas da noite, sem dúvida; minha senhora não quer despir-se para se deitar?	dúvida ; minha senhora não quer despir-se	10	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2741	rira-se maliciosamente, porque compreendera que espécie de sentimento acabrunhava sua senhora, e foi deitar-se tranqüila com a certeza de que a sua lição não seria revelada a Leonídia, e segura não menos de que Cândida venceria em breve as revoltas de seu pejo, e de novo cada dia mais curiosa se humilharia a pedir-lhe outros e mais audazes esclarecimentos que ela sem dúvida estava disposta a dar-lhe pouco a pouco.	sentimento acabrunhava sua senhora , e foi	11	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2745	Além disso a mucama escrava, que é sempre escolhida entre as mais inteligentes, compara-se com a senhora, e tendo muitas vezes presunção de excedê-la em dotes físicos, tem inveja da sua pureza e procura manchá-la para que ela não tenha essa auréola que nunca sentiu em si.	disso a mucama escrava , que é	4	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2745	Além disso a mucama escrava, que é sempre escolhida entre as mais inteligentes, compara-se com a senhora, e tendo muitas vezes presunção de excedê-la em dotes físicos, tem inveja da sua pureza e procura manchá-la para que ela não tenha essa auréola que nunca sentiu em si.	compara-se com a senhora , e tendo	18	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2746	Finalmente, a mucama compreende por instinto que essa profanação da inocência, essas conversações lúbricas que às ocultas de seus pais a menina permite, estabelecem maiores condições de confiança, que lhe aproveitam, e por isso mesmo que humilham a senhora, ensoberbecem a escrava.	que humilham a senhora , ensoberbecem a	43	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2775	– Mas minha senhora ainda é tola?	– Mas minha senhora ainda é tola	3	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2781	Não são coisas do outro mundo: minha senhora que nunca esteve em colégio, e é aqui criada como tola, faria rir às outras pela sua simplicidade.	e é aqui criada como tola ,	18	criada	criado	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2781	Não são coisas do outro mundo: minha senhora que nunca esteve em colégio, e é aqui criada como tola, faria rir às outras pela sua simplicidade.	mundo : minha senhora que nunca esteve	8	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2789	– Pois minha senhora pensa que os pais ensinam ou mandam ensinar essas coisas às filhas?	– Pois minha senhora pensa que os	3	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2792	– Se não fosse eu, e minha senhora ainda não sabe tudo...	, e minha senhora ainda não sabe	8	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2793	mas se não fosse eu, quando minha senhora se casasse, seu marido havia de julgá-la simplória...	, quando minha senhora se casasse ,	8	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2815	A menina vergonhosa e atarantada nos primeiros dias, depois atenta, mas fingindo-se apenas tolerante, e por fim já sem disfarce curiosa e provocadora, prestou-se à conversação da escrava licenciosa, que cada vez mais atrevida, ultrajou impunemente a castidade dos seus ouvidos, poupando-os somente ao patuá imundo da cozinha.	à conversação da escrava licenciosa , que	31	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2828	saiu para o baile vestida com a mais falsa simplicidade; o seu vestido branco era mais rico e mais caro do que dois ricos vestidos de seda; entrou no salão trêmula e palpitante, o sussurro levantado pela admiração que causara sua beleza confundiu-a a princípio; os elogios e as lisonjas que ouviu, embora a aditassem, como que a tontearam; a contradança e ainda mais a valsa com cavalheiros apenas conhecidos, mas estranhos à casa de seu pai a acanharam: passou a noite em emoções, em enleios, em dúvidas de si, em dédalos de idéias, e em observação medrosa.	o seu vestido branco era mais rico	14	branco	branco	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2849	– É impossível que minha senhora não recebesse esta noite pelo menos cinco ou seis declarações de amor.	impossível que minha senhora não recebesse esta	5	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2863	Em tal caso minha senhora saiu do baile sem ter feito a conquista de um só namorado.	tal caso minha senhora saiu do baile	4	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2876	– Não, minha senhora; é de uso e costume nas sociedades.	Não , minha senhora ; é de	4	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2878	Em que pois uma senhora terá a prova segura, de que a julgaram verdadeiramente bela?	que pois uma senhora terá a prova	4	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2890	– Não se desconsole, minha senhora; eu já sei, já adivinhei, como foi tudo.	desconsole , minha senhora ; eu já	6	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2895	não podia ser outra coisa, sendo senhora formosa como é.	coisa , sendo senhora formosa como é	7	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2905	Ora modéstia e inocência infelizmente faltavam já ao coração de Cândida, a modéstia banida pela vaidade, a inocência do pensamento e do sentimento, a inocência, essa noite edênica do sono sem sonhos do querubim que não sabe desejar, consumida pela luz da ciência negra acesa pelo sopro da escrava.	luz da ciência negra acesa pelo sopro	48	negra	negro	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2906	As observações imorais, e o elogio honesto e nobre, a lição da escrava a inspiração do homem livre, os ímpetos exigentes da vaidade e o reconhecimento do poder e do encanto da modéstia e da inocência não podiam combinar-se porque se repugnavam, amalgamaram-se porém à força no espírito já egoísta e viciado de Cândida, e dessa mistura de princípios contraditórios e repulsivos uns dos outros tirou ela, sem o pensar talvez, um sistema vil, indigno da sua idade generosa, da educação que devia a seus pais, e da nobreza do seu sexo, um sistema que se resumia, e que se resumiu em uma palavra – hipocrisia.	a lição da escrava a inspiração do	14	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2915	Lucinda era naturalmente a dona das íntimas confidências de sua senhora, que ruminava seus triunfos e suas conquistas, repetindo muitas vezes os ternos episódios dos saraus, em que deixara escravos confessos, e a adoração, de que fora objeto no teatro.	em que deixara escravos confessos , e	32	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2915	Lucinda era naturalmente a dona das íntimas confidências de sua senhora, que ruminava seus triunfos e suas conquistas, repetindo muitas vezes os ternos episódios dos saraus, em que deixara escravos confessos, e a adoração, de que fora objeto no teatro.	confidências de sua senhora , que ruminava	10	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2937	– E todos hão de fugir de minha senhora cansados de adorá-la em vão, e minha senhora nunca experimentará os encantos do namoro; nunca receberá um bilhete amoroso, o retrato de um belo moço; nunca apreciará os ciúmes de um que se exaspera com as esperanças de outro...	fugir de minha senhora cansados de adorá-la	8	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2937	– E todos hão de fugir de minha senhora cansados de adorá-la em vão, e minha senhora nunca experimentará os encantos do namoro; nunca receberá um bilhete amoroso, o retrato de um belo moço; nunca apreciará os ciúmes de um que se exaspera com as esperanças de outro...	, e minha senhora nunca experimentará os	17	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2943	– Sei muito bem, minha senhora: a moça que se entrega ao namoro de um único homem, procura nele um noivo, e compromete-se, quando não se casa; aquela porém que excita um pouco, e dá corda ao namoro de diversos moços, a nenhum deles se prende, e diverte-se à custa de todos.	bem , minha senhora : a moça	6	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2944	O que havia de maligno, de aviltante e falaz no conselho da escrava, não escapou a Cândida, que fez um movimento de repugnância.	no conselho da escrava , não escapou	13	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2950	O perverso conselho da escrava, não era mais inspiração de imoralidade sem cálculo, era já impulso de maldade refletida.	perverso conselho da escrava , não era	4	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2951	Lucinda, mucama de quarto de sua senhora, compreendera que não poderia ser estranha aos misteriosos empenhos dos namorados desta, e que a sua intervenção se tornaria indispensável nos casos de correspondência amorosa, sendo portanto certas as compensações, ou as recompensas da sua condescendência e discrição.	quarto de sua senhora , compreendera que	7	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2972	e pouco a pouco embriagada pelos cultos que recebia, pelas suaves emoções que experimentava e pelo numeroso cortejo de escravos que se curvavam ante a majestade de sua beleza, tornou-se a mais ativa, a mais hipócrita e disfarçada namoradeira.	numeroso cortejo de escravos que se curvavam	20	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2987	O amor é para a senhora honesta sentimento-religião, culto puríssimo da alma, vida de sua vida, céu branco que a mais tênue nuvem obscurece; deve haver no amor da mulher a virgindade da unicidade: para a mulher do amor puro e sublime o amor não tem plural, porque ela o não sente nunca por mais de um homem.	é para a senhora honesta sentimento-religião ,	5	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2987	O amor é para a senhora honesta sentimento-religião, culto puríssimo da alma, vida de sua vida, céu branco que a mais tênue nuvem obscurece; deve haver no amor da mulher a virgindade da unicidade: para a mulher do amor puro e sublime o amor não tem plural, porque ela o não sente nunca por mais de um homem.	vida , céu branco que a mais	20	branco	branco	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2991	E ao pé do grande erro de Cândida a primeira punição estava no protervo juízo dos escravos portadores das cartas que lhe mandavam e que ela não repelia.	protervo juízo dos escravos portadores das cartas	16	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
2992	Os escravos não compreendem o amor platônico, nem os limites que as moças hábil ou rudemente namoradeiras, impõem ao galanteio dos seus namorados: para eles não há intriga amorosa, nem cultos rendidos por cavalheiro à senhora sem reservado cálculo físico, que somente a falta de ocasião contrasta;	por cavalheiro à senhora sem reservado cálculo	39	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
